Word,Freq,Rank
"important,",1,1222
"is,""",1,1223
queer.,1,1224
provoking,1,1225
completely,1,1226
"watched,",1,1227
"there.""",1,1228
ix,1,1229
needn't,1,1230
"woof!""",1,1231
"""my,",1,1232
terror.,1,1233
might.,1,1234
"adventures,",1,1235
sandwiches.,1,1236
"am,",1,1237
important.,1,1238
"alone.""",1,1239
"mouse,",1,1240
finer,1,1241
"live,",1,1242
smallest,1,1243
"badger,",1,1244
"yours,",1,1245
xviii,1,1246
bright,1,1247
"done,",1,1248
silvery,1,1249
indeed.,1,1250
possibly,1,1251
life.,1,1252
haunches,1,1253
"true,""",1,1254
cuffed,1,1255
possession,1,1256
"true,--that",1,1257
claws,1,1258
chagrin,1,1259
"""woof,",1,1260
"done,""",1,1261
"finest,",1,1262
supplies,1,1263
"""i'd",1,1264
"""friends,""",1,1265
felt.,1,1266
"teeth,",1,1267
"early,",1,1268
upset,1,1269
out!,1,1270
protested,1,1271
"twinkled,",1,1272
"things,",1,1273
difference,1,1274
foolishly,1,1275
dived,1,1276
clinging.,1,1277
warm,1,1278
growl,1,1279
everywhere.,1,1280
lies,1,1281
bolt,1,1282
balance,1,1283
snapped.,1,1284
get!,1,1285
out.,1,1286
"cow-path,",1,1287
shaking,1,1288
other.,1,1289
spirits.,1,1290
"worse.""",1,1291
"low,",1,1292
"heard,",1,1293
"time,""",1,1294
that!,1,1295
"good,""",1,1296
nearest,1,1297
"""either",1,1298
safely,1,1299
desire,1,1300
"sammy,",1,1301
filling,1,1302
harsh,1,1303
favors.,1,1304
nature,1,1305
part.,1,1306
pieces,1,1307
late,1,1308
breezes,1,1309
rouse,1,1310
_was_,1,1311
scurrying,1,1312
"rule,",1,1313
here.,1,1314
politeness.,1,1315
[the,1,1316
door,1,1317
sun-up,1,1318
tit,1,1319
jumped--jumped,1,1320
"""he",1,1321
thornton,1,1322
gently.,1,1323
children,1,1324
been.,1,1325
wouldn't.,1,1326
dream.,1,1327
testily.,1,1328
cow-path,1,1329
"repeated,",1,1330
"himself.""",1,1331
"again--""help!",1,1332
light-hearted,1,1333
spilled,1,1334
neat,1,1335
reach.,1,1336
"""yes,",1,1337
"legs,",1,1338
ability,1,1339
opened,1,1340
"himself,--how",1,1341
hole,1,1342
yo',1,1343
perch,1,1344
brimming,1,1345
"blacky,",1,1346
tempt,1,1347
across!,1,1348
"""nothing,",1,1349
"opened,",1,1350
"trout!""",1,1351
arms,1,1352
"rabbit!""",1,1353
then!,1,1354
"""too",1,1355
wiped,1,1356
dearly,1,1357
scare,1,1358
"that!""",1,1359
"said,",1,1360
"pools,""",1,1361
poor,1,1362
lonesome,1,1363
"""doesn't",1,1364
"myself!""",1,1365
caught.,1,1366
moment,1,1367
greatly,1,1368
noise.,1,1369
declared,1,1370
yelling,1,1371
pulled,1,1372
foot,1,1373
"caught?""",1,1374
thoughtful,1,1375
"home.""",1,1376
"""no,",1,1377
comfortable,1,1378
our,1,1379
"tail,",1,1380
'twas,1,1381
"""little",1,1382
humiliated.,1,1383
whistled.,1,1384
free,1,1385
5._],1,1386
"why-e-e!""",1,1387
tops,1,1388
imagine,1,1389
doing,1,1390
sudden--isn't,1,1391
finished,1,1392
"face,",1,1393
stopped.,1,1394
"""we'll",1,1395
skunk.,1,1396
worth,1,1397
whistles,1,1398
"thief?""",1,1399
"""didn't",1,1400
recognized,1,1401
"""can",1,1402
hurry.,1,1403
from.,1,1404
